,190650
2019-11-20,8290
2019-11-21,10750
2019-11-22,11750
2019-11-25,11350
2019-11-26,11050
2019-11-27,12950
2019-11-28,13200
2019-11-29,12400
2019-12-02,11400
2019-12-03,10950
2019-12-04,11100
2019-12-05,10200
2019-12-06,9880
2019-12-09,9440
2019-12-10,9730
2019-12-11,9360
2019-12-12,9290
2019-12-13,9910
2019-12-16,10900
2019-12-17,11050
2019-12-18,11600
2019-12-19,11400
2019-12-20,10650
2019-12-23,10250
2019-12-24,10500
2019-12-26,11100
2019-12-27,11100
2019-12-30,11200
2020-01-02,11000
2020-01-03,11450
2020-01-06,10950
2020-01-07,10800
2020-01-08,10100
2020-01-09,10400
2020-01-10,10700
2020-01-13,10750
2020-01-14,10400
2020-01-15,10100
2020-01-16,10200
2020-01-17,9990
2020-01-20,9950
2020-01-21,9630
2020-01-22,9620
2020-01-23,9500
2020-01-28,9450
2020-01-29,9440
2020-01-30,9430
2020-01-31,9060
2020-02-03,8840
2020-02-04,8870
2020-02-05,8780
2020-02-06,8840
2020-02-07,8900
2020-02-10,9120
2020-02-11,9140
2020-02-12,9250
2020-02-13,9240
2020-02-14,9130
2020-02-17,9000
2020-02-18,8800
2020-02-19,8790
2020-02-20,8560
2020-02-21,8240
2020-02-24,7700
2020-02-25,7710
2020-02-26,7430
2020-02-27,7300
2020-02-28,6680
2020-03-02,6630
2020-03-03,6800
2020-03-04,7170
2020-03-05,7300
2020-03-06,7240
2020-03-09,6830
2020-03-10,6740
2020-03-11,6350
2020-03-12,5430
2020-03-13,4605
2020-03-16,4500
2020-03-17,4670
2020-03-18,4670
2020-03-19,4420
2020-03-20,4680
2020-03-23,4480
2020-03-24,4600
2020-03-25,4980
2020-03-26,5170
2020-03-27,5390
2020-03-30,5560
2020-03-31,5430
2020-04-01,5190
2020-04-02,5310
2020-04-03,5280
2020-04-06,5260
2020-04-07,5400
2020-04-08,5420
2020-04-09,5450
2020-04-10,5370
2020-04-13,5090
2020-04-14,5200
2020-04-16,5180
2020-04-17,6030
2020-04-20,6120
2020-04-21,6140
2020-04-22,6460
2020-04-23,6790
2020-04-24,6450
2020-04-27,6700
2020-04-28,6650
2020-04-29,7300
2020-05-04,7190
2020-05-06,7330
2020-05-07,7320
2020-05-08,7300
2020-05-11,7200
2020-05-12,7210
2020-05-13,7200
2020-05-14,6950
2020-05-15,6800
2020-05-18,6730
2020-05-19,6840
2020-05-20,6890
2020-05-21,7080
2020-05-22,7080
2020-05-25,7060
2020-05-26,7180
2020-05-27,7080
2020-05-28,6960
2020-05-29,7070
2020-06-01,7120
2020-06-02,7200
2020-06-03,7330
2020-06-04,7140
2020-06-05,7030
2020-06-08,7110
2020-06-09,7100
2020-06-10,6990
2020-06-11,6920
2020-06-12,6600
2020-06-15,5900
2020-06-16,6020
2020-06-17,5990
2020-06-18,5960
2020-06-19,6210
2020-06-22,6240
2020-06-23,6610
2020-06-24,7330
2020-06-25,6840
2020-06-26,6800
2020-06-29,6530
2020-06-30,6750
2020-07-01,6820
2020-07-02,6860
2020-07-03,7360
2020-07-06,7260
2020-07-07,7430
2020-07-08,7460
2020-07-09,7600
2020-07-10,7440
2020-07-13,7670
2020-07-14,7600
2020-07-15,7550
2020-07-16,7440
2020-07-17,7580
2020-07-20,7650
2020-07-21,7680
2020-07-22,7660
2020-07-23,7510
2020-07-24,7470
2020-07-27,7540
2020-07-28,7540
