,279600
2017-11-10,9450
2017-11-13,10850
2017-11-14,9800
2017-11-15,9920
2017-11-16,9620
2017-11-17,9620
2017-11-20,9800
2017-11-21,9500
2017-11-22,9210
2017-11-23,8000
2017-11-24,8790
2017-11-27,9500
2017-11-28,10000
2017-11-29,9800
2017-11-30,9800
2017-12-01,9850
2017-12-04,9850
2017-12-05,9800
2017-12-06,9850
2017-12-07,9900
2017-12-08,9930
2017-12-11,11400
2017-12-12,9840
2017-12-13,9940
2017-12-14,9800
2017-12-15,9500
2017-12-18,9600
2017-12-19,9800
2017-12-20,9500
2017-12-21,9210
2017-12-22,9840
2017-12-26,9500
2017-12-27,9000
2017-12-28,9400
2018-01-02,9670
2018-01-03,9500
2018-01-04,9890
2018-01-05,9400
2018-01-08,9020
2018-01-09,9000
2018-01-10,9300
2018-01-11,9600
2018-01-12,9880
2018-01-15,9700
2018-01-16,9450
2018-01-17,9730
2018-01-18,10100
2018-01-19,10000
2018-01-22,11300
2018-01-23,10950
2018-01-24,10650
2018-01-25,10850
2018-01-26,9420
2018-01-29,10000
2018-01-30,10250
2018-01-31,10300
2018-02-01,10300
2018-02-02,9990
2018-02-05,9990
2018-02-06,9990
2018-02-07,10250
2018-02-08,10200
2018-02-09,10200
2018-02-12,10200
2018-02-13,10300
2018-02-14,10300
2018-02-19,10550
2018-02-20,10700
2018-02-21,10400
2018-02-22,10400
2018-02-23,10500
2018-02-26,10000
2018-02-27,10300
2018-02-28,10400
2018-03-02,10350
2018-03-05,10050
2018-03-06,10300
2018-03-07,10300
2018-03-08,10000
2018-03-09,9850
2018-03-12,10200
2018-03-13,10100
2018-03-14,10000
2018-03-15,9900
2018-03-16,9900
2018-03-19,10000
2018-03-20,9920
2018-03-21,9930
2018-03-22,10000
2018-03-23,10000
2018-03-26,10000
2018-03-27,9670
2018-03-28,9800
2018-03-29,9800
2018-03-30,10000
2018-04-02,10000
2018-04-03,9810
2018-04-04,10000
2018-04-05,9630
2018-04-06,9680
2018-04-09,9750
2018-04-10,9230
2018-04-11,9000
2018-04-12,9610
2018-04-13,9500
2018-04-16,10000
2018-04-17,10000
2018-04-18,8510
2018-04-19,9780
2018-04-20,10000
2018-04-23,10000
2018-04-24,10000
2018-04-25,10000
2018-04-26,10100
2018-04-27,10100
2018-04-30,10100
2018-05-02,10200
2018-05-03,10200
2018-05-04,10150
2018-05-08,10000
2018-05-09,10000
2018-05-10,10100
2018-05-11,10500
2018-05-14,10550
2018-05-15,10550
2018-05-16,11050
2018-05-17,11500
2018-05-18,11500
2018-05-21,11700
2018-05-23,11700
2018-05-24,12000
2018-05-25,12050
2018-05-28,12150
2018-05-29,11550
2018-05-30,11800
2018-05-31,11400
2018-06-01,11400
2018-06-04,11400
2018-06-05,11300
2018-06-07,11300
2018-06-08,11300
2018-06-11,11300
2018-06-12,11300
2018-06-14,11300
2018-06-15,11300
2018-06-18,11300
2018-06-19,11300
2018-06-20,11300
2018-06-21,11300
2018-06-22,10950
2018-06-25,10950
2018-06-26,10500
2018-06-27,9010
2018-06-28,10100
2018-06-29,10100
2018-07-02,10100
2018-07-03,10500
2018-07-04,10500
2018-07-05,9030
2018-07-06,9520
2018-07-09,10550
2018-07-10,10550
2018-07-11,10500
2018-07-12,10100
2018-07-13,10100
2018-07-16,10000
2018-07-17,10000
2018-07-18,10000
2018-07-19,10400
2018-07-20,10400
2018-07-23,10350
2018-07-24,10350
2018-07-25,10350
2018-07-26,10500
2018-07-27,10500
2018-07-30,10500
2018-07-31,10300
2018-08-01,10300
2018-08-02,10300
2018-08-03,10250
2018-08-06,10000
2018-08-07,10000
2018-08-08,10000
2018-08-09,9990
2018-08-10,9900
2018-08-13,9900
2018-08-14,9800
2018-08-16,9800
2018-08-17,9800
2018-08-20,9800
2018-08-21,9800
2018-08-22,9800
2018-08-23,9340
2018-08-24,9500
2018-08-27,9500
2018-08-28,9100
2018-08-29,9170
2018-08-30,9340
2018-08-31,9300
2018-09-03,9300
2018-09-04,9430
2018-09-05,9430
2018-09-06,9000
2018-09-07,8600
2018-09-10,8260
2018-09-11,9400
2018-09-12,8610
2018-09-13,8800
2018-09-14,9300
2018-09-17,9100
2018-09-18,9790
2018-09-19,9890
2018-09-20,10000
2018-09-21,10150
2018-09-27,9300
2018-09-28,10000
2018-10-01,9510
2018-10-02,9500
2018-10-04,9660
2018-10-05,9510
2018-10-08,9620
2018-10-10,9740
2018-10-11,9480
2018-10-12,9620
2018-10-15,11000
2018-10-16,9560
2018-10-17,9690
2018-10-18,9500
2018-10-19,9300
2018-10-22,9900
2018-10-23,9600
2018-10-24,9720
2018-10-25,9500
2018-10-26,9720
2018-10-29,9840
2018-10-30,9900
2018-10-31,11350
2018-11-01,10900
2018-11-02,9920
2018-11-05,9920
2018-11-06,9720
2018-11-07,10000
2018-11-08,11000
2018-11-09,11250
2018-11-12,10150
2018-11-13,10400
2018-11-14,10500
2018-11-15,10700
2018-11-16,10800
2018-11-19,9750
2018-11-20,9850
2018-11-21,10400
2018-11-22,10500
2018-11-23,10100
2018-11-26,10000
2018-11-27,10200
2018-11-28,10850
2018-11-29,11500
2018-11-30,11300
2018-12-03,12050
2018-12-04,11450
2018-12-05,10650
2018-12-06,10600
2018-12-07,10350
2018-12-10,10200
2018-12-11,10200
2018-12-12,10400
2018-12-13,10500
2018-12-14,10500
2018-12-17,10500
2018-12-18,10000
2018-12-19,10450
2018-12-20,10000
2018-12-21,10500
2018-12-24,10500
2018-12-26,10350
2018-12-27,10300
2018-12-28,10350
2019-01-02,10300
2019-01-03,9500
2019-01-04,10000
2019-01-07,10550
2019-01-08,9950
2019-01-09,10000
2019-01-10,10100
2019-01-11,10200
2019-01-14,10100
2019-01-15,10500
2019-01-16,10300
2019-01-17,10300
2019-01-18,10250
2019-01-21,10200
2019-01-22,10200
2019-01-23,10000
2019-01-24,10700
2019-01-25,10300
2019-01-28,10300
2019-01-29,10300
2019-01-30,10300
2019-01-31,10300
2019-02-01,10400
2019-02-07,10500
2019-02-08,10600
2019-02-11,10650
2019-02-12,10700
2019-02-13,11000
2019-02-14,11250
2019-02-15,11300
2019-02-18,10500
2019-02-19,11050
2019-02-20,11050
2019-02-21,11100
2019-02-22,10800
2019-02-25,10800
2019-02-26,10850
2019-02-27,10850
2019-02-28,10750
2019-03-04,10850
2019-03-05,10450
2019-03-06,10500
2019-03-07,10500
2019-03-08,10400
2019-03-11,11200
2019-03-12,10700
2019-03-13,10800
2019-03-14,10500
2019-03-15,11000
2019-03-18,11200
2019-03-19,10500
2019-03-20,10250
2019-03-21,10950
2019-03-22,10100
2019-03-25,10800
2019-03-26,10550
2019-03-27,10250
2019-03-28,10200
2019-03-29,11000
2019-04-01,10900
2019-04-02,10900
2019-04-03,10900
2019-04-04,11000
2019-04-05,11000
2019-04-08,10500
2019-04-09,10800
2019-04-10,11200
2019-04-11,11200
2019-04-12,11500
2019-04-15,12000
2019-04-16,13400
2019-04-17,13500
2019-04-18,14200
2019-04-19,15300
2019-04-22,14900
2019-04-23,14900
2019-04-24,14650
2019-04-25,14050
2019-04-26,14400
2019-04-29,14700
2019-04-30,14500
2019-05-02,13750
2019-05-03,14450
2019-05-07,14950
2019-05-08,14950
2019-05-09,13800
2019-05-10,14800
2019-05-13,14950
2019-05-14,15000
2019-05-15,14700
2019-05-16,14350
2019-05-17,13400
2019-05-20,13850
2019-05-21,14000
2019-05-22,13950
2019-05-23,13950
2019-05-24,14250
2019-05-27,14100
2019-05-28,14100
2019-05-29,13950
2019-05-30,13800
2019-05-31,14550
2019-06-03,13900
2019-06-04,13950
2019-06-05,13600
2019-06-07,13700
2019-06-10,13800
2019-06-11,13400
2019-06-12,12900
2019-06-13,13400
2019-06-14,13800
2019-06-17,12050
2019-06-18,11700
2019-06-19,11350
2019-06-20,10950
2019-06-21,10500
2019-06-24,10900
2019-06-25,10900
2019-06-26,10900
2019-06-27,10900
2019-06-28,10900
2019-07-01,10150
2019-07-02,10900
2019-07-03,10800
2019-07-04,10800
2019-07-05,9940
2019-07-08,10500
2019-07-09,10650
2019-07-10,10800
2019-07-11,10800
2019-07-12,11150
2019-07-15,12000
2019-07-16,11400
2019-07-17,11600
2019-07-18,11750
2019-07-19,11900
2019-07-22,11850
2019-07-23,11850
2019-07-24,11900
2019-07-25,11900
2019-07-26,12000
2019-07-29,12000
2019-07-30,12000
2019-07-31,11950
2019-08-01,11950
2019-08-02,11900
2019-08-05,12000
2019-08-06,11500
2019-08-07,11000
